id,date,username,tweet
1364774697771147274,2021-02-25,depokinfo_,#News: Ini Dasar Dinsos Tak Lagi Cairkan Santunan Kematian Bagi Ahli Waris yang Meninggal Karena Covid-19  https://t.co/dtNIpFFJA8 | Depok News
1364774691320303625,2021-02-25,depokinfo_,"#News: Putus Mata Rantai Covid-19, Tati Rachmawati Gelar Rapid Test di Polsek Limo  https://t.co/3UoDjZgKQf | Depok News"
1364767985882206213,2021-02-25,trrn_nightowl,"Hola. Aku sekarang jual kopi susu, namanya Impostor Coffee. Berlokasi di Mekarsari, Depok. Akhirnya setelah 3 bulan rencanain buat usaha, kesampean juga diwaktu yang tidak disangka karena covid. Ohya, harganya 18k aja.  https://t.co/p7KHp5MU1W"
1364767183541215232,2021-02-25,ddystbd90,@pemkotdepok mohon informasi faskes yang melakukan vaksin covid 19 di depok?
1364762384200388617,2021-02-25,wonderbeom,"HELP RT PLEASE⚠  URGENTLY NEEDED dibutuhkan donor darah A+ dari orang yang sudah sembuh dari covid-19 dom depok jika berkenan dan memenuhi kriteria bisa langsung dm ig temen saya, terimakasih 🙏🙏  https://t.co/VRhEpGsRj2"
1364729361845407745,2021-02-25,depokinfo_,"#News: Covid-19 Meningkat, Pokdarwis Kali Baru Tutup Sementara Situ Cilodong  https://t.co/bc0CHQgwQ8 | Depok News"
1364720336336396290,2021-02-25,miredodino,"Bogor, pas yg kena corona baru 1 orang depok. Maret gitu."
1364717882047782921,2021-02-25,kompascom,"Jumlah kasus aktif Covid-19 di Depok kembali meningkat, yaitu bertambah 96 dibandingkan sehari sebelumnya menjadi 3.844 pasien.  https://t.co/BmmgYPKyJs"
1364578244117159936,2021-02-24,beritaasatu_com,Himasal Depok- Bogor: Disiplin Prokes dan Jalani Vaksinasi Covid-19 Demi Indonesia  https://t.co/v0LDYBz0HL
1364578209900032003,2021-02-24,beritaa1,Himasal Depok- Bogor: Disiplin Prokes dan Jalani Vaksinasi Covid-19 Demi Indonesia  https://t.co/ZQEYcFdjwR
1364576277156438016,2021-02-24,beritaa1,"Himasal Depok-Bogor : Sukseskan Vaksinasi Covid-19, Semoga Pengasuh Pesantren Juga Diprioritaskan  https://t.co/UyGhBgl9he"
1364575980166156288,2021-02-24,tribunrakyat,Himasal Depok-Bogor : Kami Berharap Pengasuh Pesantren Dapatkan Prioritas Vaksinasi Covid-19  https://t.co/0rpL0aWcvD
1364570532784394241,2021-02-24,timurdepok,Tim Binev Capacity Building Korbinmas Baharkam Mabes Polri melakukan kunjungan ke Posko PPKM Mikro penangangan Covid 19 di wilayah Kalurahan Condongcatur dan Kalurahan Maguwoharjo Depok Sleman D.I Yogyakarta.   https://t.co/kVusnd42gG    https://t.co/w1x89dKfBD  #ppkmmikro  https://t.co/o6c8XV4eAE
1364566817516130304,2021-02-24,republikaonline,"Pasien sembuh Covid-19 di Depok menjadi 30.123 orang atau 86, 86 persen  https://t.co/JmaGenSpz8"
